RegionName,StateName,county_geoid,year,zhvi,median_income,lon,lat,row_id
Haywood County,NC,37087,2018,189120.91666666666,49800,-82.98203604124289,35.55593659725204,13999
Haywood County,NC,37087,2019,200804.25,51659,-82.98203604124289,35.55593659725204,14000
Henderson County,NC,37089,2012,187083.33333333334,46503,-82.4799222887996,35.33622527449679,14001
Henderson County,NC,37089,2013,188444.83333333334,44815,-82.4799222887996,35.33622527449679,14002
Henderson County,NC,37089,2014,192756.5,46257,-82.4799222887996,35.33622527449679,14003
Henderson County,NC,37089,2015,NA,46448,-82.4799222887996,35.33622527449679,14004
Henderson County,NC,37089,2016,215307.41666666666,48138,-82.4799222887996,35.33622527449679,14005
Henderson County,NC,37089,2017,NA,50454,-82.4799222887996,35.33622527449679,14006
Henderson County,NC,37089,2018,255724.33333333334,52815,-82.4799222887996,35.33622527449679,14007
Henderson County,NC,37089,2019,270366.1666666667,55945,-82.4799222887996,35.33622527449679,14008
Hertford County,NC,37091,2012,97915.91666666667,33412,-76.98068101248123,36.35868893580127,14009
Hertford County,NC,37091,2013,98872.08333333333,33406,-76.98068101248123,36.35868893580127,14010
Hertford County,NC,37091,2014,99721.91666666667,32201,-76.98068101248123,36.35868893580127,14011
Hertford County,NC,37091,2015,101237.66666666667,33008,-76.98068101248123,36.35868893580127,14012
Hertford County,NC,37091,2016,107813.58333333333,34523,-76.98068101248123,36.35868893580127,14013
Hertford County,NC,37091,2017,NA,35806,-76.98068101248123,36.35868893580127,14014
Hertford County,NC,37091,2018,NA,37005,-76.98068101248123,36.35868893580127,14015
Hertford County,NC,37091,2019,126879.83333333333,41028,-76.98068101248123,36.35868893580127,14016
Hoke County,NC,37093,2012,NA,46900,-79.23731116834053,35.01742271993946,14017
Hoke County,NC,37093,2013,127133.75,45489,-79.23731116834053,35.01742271993946,14018
Hoke County,NC,37093,2014,131147.91666666666,43754,-79.23731116834053,35.01742271993946,14019
Hoke County,NC,37093,2015,137220.5,41542,-79.23731116834053,35.01742271993946,14020
Hoke County,NC,37093,2016,143441,42704,-79.23731116834053,35.01742271993946,14021
Hoke County,NC,37093,2017,151595.16666666666,45713,-79.23731116834053,35.01742271993946,14022
Hoke County,NC,37093,2018,NA,47535,-79.23731116834053,35.01742271993946,14023
Hoke County,NC,37093,2019,168240.16666666666,48072,-79.23731116834053,35.01742271993946,14024
Hyde County,NC,37095,2012,NA,43608,-76.14456072358414,35.40796881973948,14025
Hyde County,NC,37095,2013,105301.33333333333,42279,-76.14456072358414,35.40796881973948,14026
Hyde County,NC,37095,2014,114352.83333333333,44425,-76.14456072358414,35.40796881973948,14027
Hyde County,NC,37095,2015,NA,42897,-76.14456072358414,35.40796881973948,14028
Hyde County,NC,37095,2016,120960.58333333333,37741,-76.14456072358414,35.40796881973948,14029
Hyde County,NC,37095,2017,127923.16666666667,40532,-76.14456072358414,35.40796881973948,14030
Hyde County,NC,37095,2018,137243.08333333334,45466,-76.14456072358414,35.40796881973948,14031
Hyde County,NC,37095,2019,NA,39663,-76.14456072358414,35.40796881973948,14032
Iredell County,NC,37097,2012,168044,50058,-80.873465884808,35.8068068482391,14033
Iredell County,NC,37097,2013,172519.25,50329,-80.873465884808,35.8068068482391,14034
Iredell County,NC,37097,2014,176278.5,51889,-80.873465884808,35.8068068482391,14035
Iredell County,NC,37097,2015,NA,52306,-80.873465884808,35.8068068482391,14036
Iredell County,NC,37097,2016,195026.75,53937,-80.873465884808,35.8068068482391,14037
Iredell County,NC,37097,2017,NA,55957,-80.873465884808,35.8068068482391,14038
Iredell County,NC,37097,2018,NA,58198,-80.873465884808,35.8068068482391,14039
Iredell County,NC,37097,2019,NA,60955,-80.873465884808,35.8068068482391,14040
Jackson County,NC,37099,2012,219211.91666666666,36403,-83.14071237818746,35.28741797315663,14041
Jackson County,NC,37099,2013,NA,36951,-83.14071237818746,35.28741797315663,14042
Jackson County,NC,37099,2014,NA,36705,-83.14071237818746,35.28741797315663,14043
Jackson County,NC,37099,2015,223027.58333333334,38015,-83.14071237818746,35.28741797315663,14044
Jackson County,NC,37099,2016,224818.16666666666,40278,-83.14071237818746,35.28741797315663,14045
Jackson County,NC,37099,2017,228823.5,45078,-83.14071237818746,35.28741797315663,14046
Jackson County,NC,37099,2018,237544.16666666666,44028,-83.14071237818746,35.28741797315663,14047
Jackson County,NC,37099,2019,248017.33333333334,47252,-83.14071237818746,35.28741797315663,14048
Johnston County,NC,37101,2012,151003.83333333334,50132,-78.36577338531052,35.51770234748507,14049
Johnston County,NC,37101,2013,153393.16666666666,49711,-78.36577338531052,35.51770234748507,14050
Johnston County,NC,37101,2014,156885.91666666666,49799,-78.36577338531052,35.51770234748507,14051
Johnston County,NC,37101,2015,163186.33333333334,50512,-78.36577338531052,35.51770234748507,14052
Johnston County,NC,37101,2016,NA,51980,-78.36577338531052,35.51770234748507,14053
Johnston County,NC,37101,2017,182113.25,54610,-78.36577338531052,35.51770234748507,14054
Johnston County,NC,37101,2018,192629.08333333334,56842,-78.36577338531052,35.51770234748507,14055
Johnston County,NC,37101,2019,NA,59865,-78.36577338531052,35.51770234748507,14056
Jones County,NC,37103,2012,NA,36460,-77.35491280769399,35.02166912893538,14057
Jones County,NC,37103,2013,75168.08333333333,36213,-77.35491280769399,35.02166912893538,14058
Jones County,NC,37103,2014,75305.08333333333,37288,-77.35491280769399,35.02166912893538,14059
Jones County,NC,37103,2015,78356.08333333333,34005,-77.35491280769399,35.02166912893538,14060
Jones County,NC,37103,2016,81510.91666666667,34080,-77.35491280769399,35.02166912893538,14061
Jones County,NC,37103,2017,84022.16666666667,37256,-77.35491280769399,35.02166912893538,14062
Jones County,NC,37103,2018,86193.83333333333,36892,-77.35491280769399,35.02166912893538,14063
Jones County,NC,37103,2019,87712.75,38158,-77.35491280769399,35.02166912893538,14064
Lee County,NC,37105,2012,117776.25,45284,-79.17150721406684,35.47517393645712,14065
Lee County,NC,37105,2013,118100.58333333333,44819,-79.17150721406684,35.47517393645712,14066
Lee County,NC,37105,2014,120124.91666666667,46309,-79.17150721406684,35.47517393645712,14067
Lee County,NC,37105,2015,123609.91666666667,45608,-79.17150721406684,35.47517393645712,14068
Lee County,NC,37105,2016,128198.66666666667,46402,-79.17150721406684,35.47517393645712,14069
Lee County,NC,37105,2017,NA,49272,-79.17150721406684,35.47517393645712,14070
Lee County,NC,37105,2018,141507.16666666666,48873,-79.17150721406684,35.47517393645712,14071
Lee County,NC,37105,2019,148621.83333333334,49994,-79.17150721406684,35.47517393645712,14072
Lenoir County,NC,37107,2012,75254.75,34440,-77.64130221263042,35.23873430990086,14073
Lenoir County,NC,37107,2013,75711.5,35770,-77.64130221263042,35.23873430990086,14074
Lenoir County,NC,37107,2014,77087.75,35687,-77.64130221263042,35.23873430990086,14075
Lenoir County,NC,37107,2015,79240.75,34717,-77.64130221263042,35.23873430990086,14076
Lenoir County,NC,37107,2016,81830.75,36956,-77.64130221263042,35.23873430990086,14077
Lenoir County,NC,37107,2017,84260.41666666667,37515,-77.64130221263042,35.23873430990086,14078
Lenoir County,NC,37107,2018,88102.5,38387,-77.64130221263042,35.23873430990086,14079
Lenoir County,NC,37107,2019,NA,39402,-77.64130221263042,35.23873430990086,14080
Lincoln County,NC,37109,2012,165216.83333333334,50065,-81.22349565834027,35.48566648815959,14081
Lincoln County,NC,37109,2013,166141.33333333334,48940,-81.22349565834027,35.48566648815959,14082
Lincoln County,NC,37109,2014,170188.33333333334,48664,-81.22349565834027,35.48566648815959,14083
Lincoln County,NC,37109,2015,179541.66666666666,49215,-81.22349565834027,35.48566648815959,14084
Lincoln County,NC,37109,2016,NA,49283,-81.22349565834027,35.48566648815959,14085
Lincoln County,NC,37109,2017,205326.58333333334,50782,-81.22349565834027,35.48566648815959,14086
Lincoln County,NC,37109,2018,220744.91666666666,53318,-81.22349565834027,35.48566648815959,14087
Lincoln County,NC,37109,2019,234625.66666666666,57536,-81.22349565834027,35.48566648815959,14088
McDowell County,NC,37111,2012,NA,36388,-82.04934199825588,35.68161149456302,14089
McDowell County,NC,37111,2013,NA,35297,-82.04934199825588,35.68161149456302,14090
McDowell County,NC,37111,2014,NA,36271,-82.04934199825588,35.68161149456302,14091
McDowell County,NC,37111,2015,NA,35965,-82.04934199825588,35.68161149456302,14092
McDowell County,NC,37111,2016,125603.75,37590,-82.04934199825588,35.68161149456302,14093
McDowell County,NC,37111,2017,133688.66666666666,38776,-82.04934199825588,35.68161149456302,14094
McDowell County,NC,37111,2018,138535.16666666666,40913,-82.04934199825588,35.68161149456302,14095
McDowell County,NC,37111,2019,147475.08333333334,43646,-82.04934199825588,35.68161149456302,14096
Macon County,NC,37113,2012,178194,38134,-83.42211570599525,35.15047723012933,14097
Macon County,NC,37113,2013,176616.08333333334,37892,-83.42211570599525,35.15047723012933,14098
Macon County,NC,37113,2014,179378.16666666666,38491,-83.42211570599525,35.15047723012933,14099
Macon County,NC,37113,2015,NA,39133,-83.42211570599525,35.15047723012933,14100
Macon County,NC,37113,2016,188177.5,39593,-83.42211570599525,35.15047723012933,14101
Macon County,NC,37113,2017,193071.25,40659,-83.42211570599525,35.15047723012933,14102
Macon County,NC,37113,2018,200313.75,43597,-83.42211570599525,35.15047723012933,14103
Macon County,NC,37113,2019,208337.33333333334,45507,-83.42211570599525,35.15047723012933,14104
Madison County,NC,37115,2012,163068.66666666666,38658,-82.70579030156982,35.85800369748821,14105
Madison County,NC,37115,2013,163385.66666666666,38598,-82.70579030156982,35.85800369748821,14106
Madison County,NC,37115,2014,NA,38251,-82.70579030156982,35.85800369748821,14107
Madison County,NC,37115,2015,171900.41666666666,37904,-82.70579030156982,35.85800369748821,14108
Madison County,NC,37115,2016,180459.25,40408,-82.70579030156982,35.85800369748821,14109
Madison County,NC,37115,2017,190758.41666666666,40563,-82.70579030156982,35.85800369748821,14110
Madison County,NC,37115,2018,205475.41666666666,42410,-82.70579030156982,35.85800369748821,14111
Madison County,NC,37115,2019,215047.91666666666,45873,-82.70579030156982,35.85800369748821,14112
Martin County,NC,37117,2012,81458.83333333333,35585,-77.10903512826266,35.84318988723727,14113
Martin County,NC,37117,2013,70579.5,35111,-77.10903512826266,35.84318988723727,14114
Martin County,NC,37117,2014,70385.33333333333,36132,-77.10903512826266,35.84318988723727,14115
Martin County,NC,37117,2015,NA,35080,-77.10903512826266,35.84318988723727,14116
Martin County,NC,37117,2016,77557.25,34957,-77.10903512826266,35.84318988723727,14117
Martin County,NC,37117,2017,80803.83333333333,35969,-77.10903512826266,35.84318988723727,14118
Martin County,NC,37117,2018,81253.91666666667,39205,-77.10903512826266,35.84318988723727,14119
Martin County,NC,37117,2019,83421.75,40090,-77.10903512826266,35.84318988723727,14120
Mecklenburg County,NC,37119,2012,NA,55961,-80.83271911894921,35.24663906821297,14121
Mecklenburg County,NC,37119,2013,172354.33333333334,55444,-80.83271911894921,35.24663906821297,14122
Mecklenburg County,NC,37119,2014,184835.25,56472,-80.83271911894921,35.24663906821297,14123
Mecklenburg County,NC,37119,2015,193594.41666666666,56854,-80.83271911894921,35.24663906821297,14124
Mecklenburg County,NC,37119,2016,208157.75,59268,-80.83271911894921,35.24663906821297,14125
Mecklenburg County,NC,37119,2017,226720.83333333334,61695,-80.83271911894921,35.24663906821297,14126
Mecklenburg County,NC,37119,2018,NA,64312,-80.83271911894921,35.24663906821297,14127
Mecklenburg County,NC,37119,2019,260382.58333333334,66641,-80.83271911894921,35.24663906821297,14128
Mitchell County,NC,37121,2012,112211.33333333333,36276,-82.16346437010093,36.0131410210902,14129
Mitchell County,NC,37121,2013,112637.75,37680,-82.16346437010093,36.0131410210902,14130
Mitchell County,NC,37121,2014,115909.08333333333,37487,-82.16346437010093,36.0131410210902,14131
Mitchell County,NC,37121,2015,120492.08333333333,37391,-82.16346437010093,36.0131410210902,14132
Mitchell County,NC,37121,2016,NA,39658,-82.16346437010093,36.0131410210902,14133
Mitchell County,NC,37121,2017,131446.75,42534,-82.16346437010093,36.0131410210902,14134
Mitchell County,NC,37121,2018,138697.16666666666,44186,-82.16346437010093,36.0131410210902,14135
Mitchell County,NC,37121,2019,143508.08333333334,46103,-82.16346437010093,36.0131410210902,14136
Montgomery County,NC,37123,2012,NA,32798,-79.90543296217955,35.33239316070297,14137
Montgomery County,NC,37123,2013,89848.83333333333,31830,-79.90543296217955,35.33239316070297,14138
Montgomery County,NC,37123,2014,92477,32715,-79.90543296217955,35.33239316070297,14139
Montgomery County,NC,37123,2015,96950.75,32500,-79.90543296217955,35.33239316070297,14140
Montgomery County,NC,37123,2016,103852.5,34819,-79.90543296217955,35.33239316070297,14141
Montgomery County,NC,37123,2017,108393.16666666667,38254,-79.90543296217955,35.33239316070297,14142
Montgomery County,NC,37123,2018,115299.25,42346,-79.90543296217955,35.33239316070297,14143
Montgomery County,NC,37123,2019,NA,44146,-79.90543296217955,35.33239316070297,14144
Moore County,NC,37125,2012,193509.5,48238,-79.48123920106922,35.310575418048174,14145
Moore County,NC,37125,2013,198837.33333333334,49544,-79.48123920106922,35.310575418048174,14146
Moore County,NC,37125,2014,NA,50393,-79.48123920106922,35.310575418048174,14147
Moore County,NC,37125,2015,212555.66666666666,50998,-79.48123920106922,35.310575418048174,14148
Moore County,NC,37125,2016,NA,51873,-79.48123920106922,35.310575418048174,14149
Moore County,NC,37125,2017,NA,54468,-79.48123920106922,35.310575418048174,14150
Moore County,NC,37125,2018,NA,57899,-79.48123920106922,35.310575418048174,14151
Moore County,NC,37125,2019,243735.08333333334,59963,-79.48123920106922,35.310575418048174,14152
Nash County,NC,37127,2012,NA,43757,-77.98668164582482,35.96715000661644,14153
Nash County,NC,37127,2013,114725.08333333333,43084,-77.98668164582482,35.96715000661644,14154
Nash County,NC,37127,2014,116482.33333333333,43341,-77.98668164582482,35.96715000661644,14155
Nash County,NC,37127,2015,115897.5,42713,-77.98668164582482,35.96715000661644,14156
Nash County,NC,37127,2016,NA,43804,-77.98668164582482,35.96715000661644,14157
Nash County,NC,37127,2017,122608.16666666667,46187,-77.98668164582482,35.96715000661644,14158
Nash County,NC,37127,2018,125211.75,48362,-77.98668164582482,35.96715000661644,14159
Nash County,NC,37127,2019,131470.16666666666,49537,-77.98668164582482,35.96715000661644,14160
New Hanover County,NC,37129,2012,185495.16666666666,50420,-77.86560662109837,34.18135351145828,14161
New Hanover County,NC,37129,2013,194271.58333333334,49835,-77.86560662109837,34.18135351145828,14162
New Hanover County,NC,37129,2014,202256.75,49582,-77.86560662109837,34.18135351145828,14163
New Hanover County,NC,37129,2015,207791.91666666666,50088,-77.86560662109837,34.18135351145828,14164
New Hanover County,NC,37129,2016,216529.83333333334,51232,-77.86560662109837,34.18135351145828,14165
New Hanover County,NC,37129,2017,228524.75,51457,-77.86560662109837,34.18135351145828,14166
New Hanover County,NC,37129,2018,243079,52716,-77.86560662109837,34.18135351145828,14167
New Hanover County,NC,37129,2019,NA,54891,-77.86560662109837,34.18135351145828,14168
Northampton County,NC,37131,2012,62890.416666666664,30911,-77.39678360053156,36.4177253551827,14169
Northampton County,NC,37131,2013,60959.083333333336,31433,-77.39678360053156,36.4177253551827,14170
Northampton County,NC,37131,2014,60803.833333333336,31468,-77.39678360053156,36.4177253551827,14171
Northampton County,NC,37131,2015,61096.25,30429,-77.39678360053156,36.4177253551827,14172
Northampton County,NC,37131,2016,64834.833333333336,31543,-77.39678360053156,36.4177253551827,14173
Northampton County,NC,37131,2017,68921,33508,-77.39678360053156,36.4177253551827,14174
Northampton County,NC,37131,2018,NA,35499,-77.39678360053156,36.4177253551827,14175
Northampton County,NC,37131,2019,74388.75,37146,-77.39678360053156,36.4177253551827,14176
Onslow County,NC,37133,2012,169571.25,45812,-77.4156884444767,34.70969306234318,14177
Onslow County,NC,37133,2013,159780.75,45450,-77.4156884444767,34.70969306234318,14178
Onslow County,NC,37133,2014,147990.08333333334,46141,-77.4156884444767,34.70969306234318,14179
Onslow County,NC,37133,2015,145547.41666666666,46335,-77.4156884444767,34.70969306234318,14180
Onslow County,NC,37133,2016,143092.5,46786,-77.4156884444767,34.70969306234318,14181
Onslow County,NC,37133,2017,NA,48162,-77.4156884444767,34.70969306234318,14182
Onslow County,NC,37133,2018,154017.58333333334,49491,-77.4156884444767,34.70969306234318,14183
Onslow County,NC,37133,2019,167158.25,50278,-77.4156884444767,34.70969306234318,14184
Orange County,NC,37135,2012,250994.58333333334,55241,-79.12067829568242,36.061014694431705,14185
Orange County,NC,37135,2013,NA,55569,-79.12067829568242,36.061014694431705,14186
Orange County,NC,37135,2014,NA,57261,-79.12067829568242,36.061014694431705,14187
Orange County,NC,37135,2015,274933.4166666667,59290,-79.12067829568242,36.061014694431705,14188
Orange County,NC,37135,2016,280912.1666666667,61130,-79.12067829568242,36.061014694431705,14189
Orange County,NC,37135,2017,NA,65522,-79.12067829568242,36.061014694431705,14190
Orange County,NC,37135,2018,313050.3333333333,68211,-79.12067829568242,36.061014694431705,14191
Orange County,NC,37135,2019,326337.9166666667,71723,-79.12067829568242,36.061014694431705,14192
Pamlico County,NC,37137,2012,NA,43825,-76.66966312389201,35.151043868566184,14193
Pamlico County,NC,37137,2013,NA,43853,-76.66966312389201,35.151043868566184,14194
Pamlico County,NC,37137,2014,NA,44762,-76.66966312389201,35.151043868566184,14195
Pamlico County,NC,37137,2015,153037.75,43444,-76.66966312389201,35.151043868566184,14196
Pamlico County,NC,37137,2016,NA,43808,-76.66966312389201,35.151043868566184,14197
Pamlico County,NC,37137,2017,NA,45211,-76.66966312389201,35.151043868566184,14198
Pamlico County,NC,37137,2018,170678.33333333334,44947,-76.66966312389201,35.151043868566184,14199
Pamlico County,NC,37137,2019,NA,46728,-76.66966312389201,35.151043868566184,14200
Pasquotank County,NC,37139,2012,138341.66666666666,46032,-76.24895086220171,36.264916227875254,14201
Pasquotank County,NC,37139,2013,136893,46053,-76.24895086220171,36.264916227875254,14202
Pasquotank County,NC,37139,2014,137408.08333333334,45664,-76.24895086220171,36.264916227875254,14203
Pasquotank County,NC,37139,2015,139564.33333333334,45378,-76.24895086220171,36.264916227875254,14204
Pasquotank County,NC,37139,2016,139893.58333333334,45750,-76.24895086220171,36.264916227875254,14205
Pasquotank County,NC,37139,2017,140735.5,47264,-76.24895086220171,36.264916227875254,14206
Pasquotank County,NC,37139,2018,143704.25,48279,-76.24895086220171,36.264916227875254,14207
Pasquotank County,NC,37139,2019,148455.16666666666,50558,-76.24895086220171,36.264916227875254,14208
Pender County,NC,37141,2012,NA,44071,-77.8884082871045,34.51509816189245,14209
Pender County,NC,37141,2013,NA,44524,-77.8884082871045,34.51509816189245,14210
Pender County,NC,37141,2014,NA,44526,-77.8884082871045,34.51509816189245,14211
Pender County,NC,37141,2015,220193.25,44828,-77.8884082871045,34.51509816189245,14212
Pender County,NC,37141,2016,227477.5,46580,-77.8884082871045,34.51509816189245,14213
Pender County,NC,37141,2017,238578.66666666666,49357,-77.8884082871045,34.51509816189245,14214
Pender County,NC,37141,2018,251236.25,52989,-77.8884082871045,34.51509816189245,14215
Pender County,NC,37141,2019,256471.16666666666,57240,-77.8884082871045,34.51509816189245,14216
Perquimans County,NC,37143,2012,291164.0833333333,42410,-76.40751298268036,36.17719139833459,14217
Perquimans County,NC,37143,2013,262273.75,43709,-76.40751298268036,36.17719139833459,14218
Perquimans County,NC,37143,2014,232135.5,45391,-76.40751298268036,36.17719139833459,14219
Perquimans County,NC,37143,2015,207499,44329,-76.40751298268036,36.17719139833459,14220
Perquimans County,NC,37143,2016,181080.83333333334,45208,-76.40751298268036,36.17719139833459,14221
Perquimans County,NC,37143,2017,NA,44039,-76.40751298268036,36.17719139833459,14222
Perquimans County,NC,37143,2018,162901,45915,-76.40751298268036,36.17719139833459,14223
Perquimans County,NC,37143,2019,NA,47162,-76.40751298268036,36.17719139833459,14224
Person County,NC,37145,2012,104147.08333333333,43292,-78.97181774221464,36.390043664028745,14225
Person County,NC,37145,2013,103484.25,42317,-78.97181774221464,36.390043664028745,14226
Person County,NC,37145,2014,104621,43381,-78.97181774221464,36.390043664028745,14227
Person County,NC,37145,2015,108579.33333333333,42105,-78.97181774221464,36.390043664028745,14228
Person County,NC,37145,2016,112164.16666666667,43297,-78.97181774221464,36.390043664028745,14229
Person County,NC,37145,2017,117451,44921,-78.97181774221464,36.390043664028745,14230
Person County,NC,37145,2018,125634.91666666667,48811,-78.97181774221464,36.390043664028745,14231
Person County,NC,37145,2019,132286.16666666666,51020,-78.97181774221464,36.390043664028745,14232
Pitt County,NC,37147,2012,124911.33333333333,40452,-77.3743377725297,35.59321426909118,14233
Pitt County,NC,37147,2013,NA,40718,-77.3743377725297,35.59321426909118,14234
Pitt County,NC,37147,2014,124354.25,42011,-77.3743377725297,35.59321426909118,14235
Pitt County,NC,37147,2015,124267.75,41119,-77.3743377725297,35.59321426909118,14236
Pitt County,NC,37147,2016,125333.25,42308,-77.3743377725297,35.59321426909118,14237
Pitt County,NC,37147,2017,NA,43526,-77.3743377725297,35.59321426909118,14238
Pitt County,NC,37147,2018,134760.58333333334,44315,-77.3743377725297,35.59321426909118,14239
Pitt County,NC,37147,2019,141735.66666666666,47437,-77.3743377725297,35.59321426909118,14240
Polk County,NC,37149,2012,158249.08333333334,42762,-82.16962732078827,35.279341085141624,14241
Polk County,NC,37149,2013,156835.66666666666,44745,-82.16962732078827,35.279341085141624,14242
Polk County,NC,37149,2014,158440.33333333334,47534,-82.16962732078827,35.279341085141624,14243
Polk County,NC,37149,2015,NA,46528,-82.16962732078827,35.279341085141624,14244
Polk County,NC,37149,2016,187808.08333333334,47396,-82.16962732078827,35.279341085141624,14245
Polk County,NC,37149,2017,NA,48412,-82.16962732078827,35.279341085141624,14246
Polk County,NC,37149,2018,207161,48834,-82.16962732078827,35.279341085141624,14247
Polk County,NC,37149,2019,217036.75,48787,-82.16962732078827,35.279341085141624,14248
Randolph County,NC,37151,2012,116264,41575,-79.80602447187144,35.7102683295524,14249
Randolph County,NC,37151,2013,116994.16666666667,41208,-79.80602447187144,35.7102683295524,14250
Randolph County,NC,37151,2014,118994.41666666667,41782,-79.80602447187144,35.7102683295524,14251
Randolph County,NC,37151,2015,118420.58333333333,41947,-79.80602447187144,35.7102683295524,14252
Randolph County,NC,37151,2016,122559.41666666667,43010,-79.80602447187144,35.7102683295524,14253
Randolph County,NC,37151,2017,129264.25,43598,-79.80602447187144,35.7102683295524,14254
Randolph County,NC,37151,2018,134736.83333333334,45006,-79.80602447187144,35.7102683295524,14255
Randolph County,NC,37151,2019,144342.66666666666,47288,-79.80602447187144,35.7102683295524,14256
Richmond County,NC,37153,2012,NA,31726,-79.74774350790072,35.00599372471646,14257
Richmond County,NC,37153,2013,56617.666666666664,32384,-79.74774350790072,35.00599372471646,14258
Richmond County,NC,37153,2014,58216.583333333336,34060,-79.74774350790072,35.00599372471646,14259
Richmond County,NC,37153,2015,60290.416666666664,32687,-79.74774350790072,35.00599372471646,14260
Richmond County,NC,37153,2016,63125.833333333336,32526,-79.74774350790072,35.00599372471646,14261
Richmond County,NC,37153,2017,67180.5,33607,-79.74774350790072,35.00599372471646,14262
Richmond County,NC,37153,2018,NA,36091,-79.74774350790072,35.00599372471646,14263
Richmond County,NC,37153,2019,NA,36148,-79.74774350790072,35.00599372471646,14264
Robeson County,NC,37155,2012,NA,30167,-79.1039000794606,34.64011319626519,14265
Robeson County,NC,37155,2013,NA,29806,-79.1039000794606,34.64011319626519,14266
Robeson County,NC,37155,2014,NA,30581,-79.1039000794606,34.64011319626519,14267
Robeson County,NC,37155,2015,NA,30608,-79.1039000794606,34.64011319626519,14268
Robeson County,NC,37155,2016,NA,31298,-79.1039000794606,34.64011319626519,14269
Robeson County,NC,37155,2017,NA,32407,-79.1039000794606,34.64011319626519,14270
Robeson County,NC,37155,2018,NA,33679,-79.1039000794606,34.64011319626519,14271
Robeson County,NC,37155,2019,77424.25,34976,-79.1039000794606,34.64011319626519,14272
Rockingham County,NC,37157,2012,89103.33333333333,38004,-79.77497812927732,36.396010410834144,14273
Rockingham County,NC,37157,2013,89638.91666666667,38567,-79.77497812927732,36.396010410834144,14274
Rockingham County,NC,37157,2014,91590.25,38946,-79.77497812927732,36.396010410834144,14275
Rockingham County,NC,37157,2015,NA,38126,-79.77497812927732,36.396010410834144,14276
Rockingham County,NC,37157,2016,97239.25,40003,-79.77497812927732,36.396010410834144,14277
Rockingham County,NC,37157,2017,94682.16666666667,41700,-79.77497812927732,36.396010410834144,14278
Rockingham County,NC,37157,2018,98562.08333333333,42490,-79.77497812927732,36.396010410834144,14279
Rockingham County,NC,37157,2019,NA,43579,-79.77497812927732,36.396010410834144,14280
Rowan County,NC,37159,2012,115041.33333333333,41561,-80.52465069047106,35.63940156943327,14281
Rowan County,NC,37159,2013,NA,41495,-80.52465069047106,35.63940156943327,14282
Rowan County,NC,37159,2014,NA,41925,-80.52465069047106,35.63940156943327,14283
Rowan County,NC,37159,2015,116514.16666666667,43069,-80.52465069047106,35.63940156943327,14284
Rowan County,NC,37159,2016,NA,44494,-80.52465069047106,35.63940156943327,14285
Rowan County,NC,37159,2017,133642.83333333334,46978,-80.52465069047106,35.63940156943327,14286
Rowan County,NC,37159,2018,142341.58333333334,48667,-80.52465069047106,35.63940156943327,14287
Rowan County,NC,37159,2019,150633.83333333334,49842,-80.52465069047106,35.63940156943327,14288
Rutherford County,NC,37161,2012,104912.41666666667,35941,-81.91974363844174,35.402522676152046,14289
Rutherford County,NC,37161,2013,105915.91666666667,36334,-81.91974363844174,35.402522676152046,14290
Rutherford County,NC,37161,2014,107772.75,36863,-81.91974363844174,35.402522676152046,14291
Rutherford County,NC,37161,2015,111409.41666666667,35630,-81.91974363844174,35.402522676152046,14292
Rutherford County,NC,37161,2016,NA,36144,-81.91974363844174,35.402522676152046,14293
Rutherford County,NC,37161,2017,119988.83333333333,38573,-81.91974363844174,35.402522676152046,14294
Rutherford County,NC,37161,2018,127417.41666666667,40347,-81.91974363844174,35.402522676152046,14295
Rutherford County,NC,37161,2019,134522.83333333334,42608,-81.91974363844174,35.402522676152046,14296
Sampson County,NC,37163,2012,74830.41666666667,37447,-78.37122302286475,34.99133000769618,14297
Sampson County,NC,37163,2013,NA,36496,-78.37122302286475,34.99133000769618,14298
Sampson County,NC,37163,2014,74523.25,35731,-78.37122302286475,34.99133000769618,14299
Sampson County,NC,37163,2015,NA,35490,-78.37122302286475,34.99133000769618,14300
Sampson County,NC,37163,2016,81660.66666666667,36742,-78.37122302286475,34.99133000769618,14301
Sampson County,NC,37163,2017,86558.58333333333,37765,-78.37122302286475,34.99133000769618,14302
Sampson County,NC,37163,2018,92277.33333333333,39068,-78.37122302286475,34.99133000769618,14303
Sampson County,NC,37163,2019,97056.5,42151,-78.37122302286475,34.99133000769618,14304
Scotland County,NC,37165,2012,66105.75,30472,-79.48049174939595,34.840763919860514,14305
Scotland County,NC,37165,2013,65965.25,29592,-79.48049174939595,34.840763919860514,14306
Scotland County,NC,37165,2014,67324.5,30834,-79.48049174939595,34.840763919860514,14307
Scotland County,NC,37165,2015,68950.66666666667,30958,-79.48049174939595,34.840763919860514,14308
Scotland County,NC,37165,2016,70345.58333333333,30013,-79.48049174939595,34.840763919860514,14309
Scotland County,NC,37165,2017,71477.16666666667,32739,-79.48049174939595,34.840763919860514,14310
Scotland County,NC,37165,2018,74006.91666666667,35617,-79.48049174939595,34.840763919860514,14311
Scotland County,NC,37165,2019,NA,37238,-79.48049174939595,34.840763919860514,14312
Stanly County,NC,37167,2012,NA,43256,-80.25103872099028,35.31189044181146,14313
Stanly County,NC,37167,2013,134530.25,42518,-80.25103872099028,35.31189044181146,14314
Stanly County,NC,37167,2014,137448.33333333334,42010,-80.25103872099028,35.31189044181146,14315
